a,z,H_km_s_Mpc,Omega_A,Omega_Bfoam,Omega_clustering,w_dark,w_eff,D,f
0.0008928784206607543,1118.9733097592086,1634899.9610491598,0.6362798197272062,1.1587785048580993e-09,0.7539881948321651,-1.8211775178483014e-09,0.08200393351090703,0.001366866494896033,0.8394230148809236
0.0008997636426704154,1110.4029869356493,1614647.92407006,0.6374799045707239,1.1880292145446265e-09,0.7554102889686888,-1.863633980949703e-09,0.0815299020930648,0.0013757132360079582,0.8402664227197696
0.0009067019584507684,1101.898246418972,1594655.4486502223,0.6386752895694725,1.2180050118028703e-09,0.7568268138141889,-1.9070802164603665e-09,0.08105772710459695,0.0013846261981713738,0.8411082813239422
0.0009136937774219428,1093.4585863565546,1574919.070574899,0.6398659672167587,1.2487235832920773e-09,0.7582377604732743,-1.9515392985920925e-09,0.08058741151061047,0.0013936059093704728,0.8419485492558421
0.000920739512161215,1085.083508736081,1555435.3738756822,0.6410519303415669,1.2802030413630647e-09,0.7596431204483297,-1.9970348394775653e-09,0.08011895814361936,0.0014026529015424814,0.842787185797598
0.000927839578427354,1076.7725193561528,1536200.9901322206,0.6422331721066463,1.312461934199405e-09,0.7610428856372496,-2.0435910017107124e-09,0.07965236970430085,0.0014117677106084913,0.8436241509457648
0.0009349943951851545,1068.5251277971272,1517212.5977843474,0.6434096860065608,1.3455192561984445e-09,0.7624370483311268,-2.0912325111794026e-09,0.0791876487622654,0.0014209508765045307,0.844459405405997
0.0009422043846301616,1060.3408473921766,1498466.9214544338,0.6445814658657061,1.3793944585978254e-09,0.7638256012119036,-2.139984670197342e-09,0.07872479775683956,0.0014302029432128798,0.8452929105876987
0.0009494699722135797,1052.2191951985753,1479960.7312798544,0.6457485058362947,1.4141074603532355e-09,0.7652085373499827,-2.1898733709420507e-09,0.07826381899786247,0.0014395244587936409,0.8461246285986483
0.0009567915866673811,1044.1596919691976,1461690.842255364,0.6469108003963081,1.449678659273368e-09,0.7665858502018021,-2.240925109206169e-09,0.07780471466649438,0.001448915975416539,0.8469545222395971
0.0009641696600296041,1036.1618621242405,1443654.113585271,0.6480683443474182,1.48612894341809e-09,0.7679575336073708,-2.293166998469316e-09,0.07734748681603777,0.001458378049393001,0.8477825549988529
0.0009716046276698464,1028.2252337231585,1425847.4480452447,0.6492211328128779,1.5234797027660313e-09,0.7693235817877696,-2.3466267842980072e-09,0.07689213737277055,0.0014679112412084587,0.8486086910468366
0.000979096928314956,1020.3493384368171,1408267.7913536152,0.6503691612353822,1.5617528411579362e-09,0.7706839893426164,-2.40133285908127e-09,0.07643866813679076,0.0014775161155549273,0.8494328952306204
0.000986647004074919,1012.5337115198569,1390912.1315520185,0.6515124253749006,1.6009707885222519e-09,0.772038751247498,-2.4573142771097806e-09,0.07598708078287297,0.001487193241363829,0.8502551330684502
0.0009942553004689517,1004.7778917832661,1373777.4983952406,0.6526509213064825,1.6411565133896297e-09,0.7733878628513687,-2.5146007700065673e-09,0.07553737686133509,0.0014969431918390782,0.8510753707442464
0.001001922266451784,997.0814215671726,1356860.9627501478,0.6537846454180325,1.6823335357030541e-09,0.774731319873915,-2.57322276251738e-09,0.07508955779891692,0.001506766544490432,0.8518935751020894
0.0010096483544401558,989.4438467138336,1340159.6360035252,0.6549135944080627,1.7245259399306574e-09,0.7760691184028918,-2.633211388669237e-09,0.07464362489966818,0.001516663881167085,0.8527097136406877
0.001017434020339512,981.8647165408383,1323670.6694787215,0.656037765283417,1.7677583884882612e-09,0.7774012548914245,-2.6945985083056417e-09,0.07419957934584732,0.0015266357880915564,0.8535237545078332
0.0010252797235709053,974.3435838145131,1307391.2538609519,0.6571571553569714,1.8120561354789604e-09,0.7787277261552864,-2.7574167240072852e-09,0.07375742219882969,0.0015366828558938098,0.8543356664948417
0.0010331859270981062,966.8800047235302,1291318.6186311312,0.6582717622453113,1.8574450407572004e-09,0.7800485293701435,-2.82169939840721e-09,0.07331715440002548,0.0015468056796456736,0.8551454190309818
0.0010411530974549202,959.4735388527218,1275450.0315081126,0.6593815838663827,1.903951584324965e-09,0.7813636620687732,-2.8874806719096345e-09,0.07287877677180685,0.0015570048588955032,0.8559529821778875
0.001049181704772721,952.1237491570871,1259782.7978991892,0.6604866184371242,1.951602881067931e-09,0.7826731221382575,-2.9547954808218857e-09,0.07244229001844367,0.0015672809977031325,0.8567583266239664
0.0010572722228081879,944.8302019360077,1244314.260358765,0.6615868644710753,2.0004266958394876e-09,0.7839769078171485,-3.023679575908958e-09,0.07200769472704822,0.001577634704675092,0.8575614236787942
0.0010654251289712634,937.5924668076531,1229041.798055034,0.6626823207759635,2.05045145890091e-09,0.7852750176926102,-3.094169541380707e-09,0.07157499136852796,0.0015880665930001025,0.8583622452675012
0.0010736409043533251,930.4101166835848,1213962.8262445715,0.663772986451273,2.101706281725985e-09,0.7865674506975362,-3.166302814321641e-09,0.07114418029854622,0.0015985772804848555,0.8591607639251512
0.0010819200337555742,923.2827277435539,1199074.7957547123,0.664858860885793,2.1542209731786826e-09,0.7878542061076447,-3.2401177045736887e-09,0.07071526175849042,0.0016091673895900504,0.8599569527911113
0.001090263005717641,916.2098794104938,1184375.1924735948,0.665939943755146,2.2080260560726318e-09,0.7891352835385507,-3.3156534150824776e-09,0.0702882358764484,0.0016198375474667482,0.8607507856034197
0.0010986703125464151,909.1911543257007,1169861.536847758,0.6670162350193003,2.263152784121387e-09,0.7904106829428168,-3.392950062717945e-09,0.06986310266819071,0.0016305883859929747,0.8615422366931473
0.0011071424503450943,902.2261383242073,1155531.3833871766,0.668087734920065,2.3196331592886526e-09,0.7916804046069857,-3.47204869958032e-09,0.06943986203816058,0.0016414205418106317,0.8623312809787563
0.0011156799190424618,895.3144204103407,1141382.3201776163,0.6691544439785675,2.377499949547905e-09,0.7929444491485906,-3.552991334802849e-09,0.06901851378046986,0.001652334656362689,0.8631178939604531
0.0011242832224223815,888.4555927334744,1127411.9684002183,0.6702163629927158,2.436786707060943e-09,0.7942028175131486,-3.6358209568627125e-09,0.06859905757990156,0.001663331375930664,0.8639020517145412
0.001132952868153529,881.6492505639587,1113617.9818581755,0.6712734930346462,2.4975277867853243e-09,0.7954555109711352,-3.720581556412156e-09,0.0681814930129179,0.0016744113516724054,0.8646837308877744
0.0011416893678193477,874.8949922692391,1099998.0465104133,0.6723258354481562,2.5597583655206874e-09,0.7967025311149439,-3.807318149641832e-09,0.06776581954867424,0.0016855752396601467,0.8654629086917085
0.001150493236948236,868.1924192901561,1086549.8800121632,0.6733733918461248,2.623514461404297e-09,0.7979438798558276,-3.896076802188811e-09,0.06735203655003817,0.0016968237009188918,0.8662395628970544
0.001159364995043969,861.5411361174268,1073271.2312623274,0.674416164107919,2.6888329538663595e-09,0.7991795594208265,-3.98690465360195e-09,0.0669401432746139,0.001708157401465066,0.8670136718280341
0.0011683051656163513,854.9407502683084,1060159.8799575265,0.6754541543767882,2.755751604055908e-09,0.8004095723496799,-4.079849942377607e-09,0.06653013887577126,0.0017195770123454874,0.8677852143567374
0.0011773142762121138,848.3908722634334,1047213.6361527311,0.6764873650572489,2.824309075748356e-09,0.8016339214917266,-4.174962031579054e-09,0.066122022403679,0.0017310832096766374,0.8685541698974844
0.0011863928584460366,841.8911156038329,1034430.3398283905,0.6775157988124557,2.8945449567459124e-09,0.8028526100027915,-4.2722914350530395e-09,0.06571579280634292,0.0017426766746842328,0.8693205184011941
0.0011955414480323235,835.4410967481265,1021807.8604639368,0.6785394585615652,2.9664997807825926e-09,0.8040656413420592,-4.371889844257637e-09,0.06531144893064725,0.001754358093743117,0.8700842403497551
0.0012047605848162126,829.0404350898905,1009344.0966175883,0.6795583474770885,3.040215049945563e-09,0.805273019268939,-4.473810155715466e-09,0.06490898952340028,0.0017661281584174374,0.8708453167504046
0.0012140508128058308,822.6887529351994,997036.9755123483,0.6805724689822366,3.115733257624988e-09,0.8064747478399175,-4.578106499106934e-09,0.0645084132323832,0.0017779875655011713,0.8716037291301167
0.0012234126802042969,816.385675480338,984884.4526281069,0.6815818267482563,3.1930979120047835e-09,0.8076708314054027,-4.684834266018402e-09,0.06410971860740186,0.0017899370170589295,0.8723594595299956
0.001232846739442068,810.1308307896859,972884.5112997564,0.6825864246917597,3.2723535601069767e-09,0.8088612746065595,-4.794050139360549e-09,0.06371290410134203,0.001801977220467103,0.8731124904996809
0.0012423535472095384,803.9238497737693,961035.1623212262,0.6835862669720467,3.35354581240267e-09,0.8100460823721363,-4.905812123472542e-09,0.0633179680712268,0.0018141088884553176,0.8738628050917623
0.0012519336644898928,797.7643661674801,949334.4435553455,0.684581357988422,3.4367213680029612e-09,0.8112252599152855,-5.0201795749280785e-09,0.06292490877927637,0.001826332739148211,0.8746103868562034
0.0012615876565922023,791.6520165084665,937780.4195494615,0.6855717023775049,3.5219280404432923e-09,0.8123988127303764,-5.137213234059468e-09,0.06253372439397047,0.0018386494961075439,0.8753552198347798
0.0012713160931847871,785.5864401156833,926371.1811567008,0.6865573050105362,3.6092147840753634e-09,0.8135667465898041,-5.256975257216761e-09,0.06214441299111228,0.0018510598883746138,0.8760972885555283
0.0012811195483288307,779.5672790681089,915104.8451628122,0.6875381709906806,3.698631721080714e-09,0.814729067540791,-5.379529249778846e-09,0.0617569725548941,0.0018635646505130356,0.8768365780272115
0.0012909986005122547,773.594178183625,903979.5539184929,0.6885143056503241,3.790230169120634e-09,0.8158857819021864,-5.504940299934142e-09,0.06137140097896436,0.0018761645226518088,0.877573073733793
0.0013009538326838538,767.6667849980585,892993.4749771222,0.6894857145483699,3.8840626696373285e-09,0.8170368962612614,-5.633275013248812e-09,0.06098769606749604,0.001888860250528764,0.8783067616289305
0.001310985832287695,761.7847497443822,882144.8007378196,0.6904524034675316,3.980183016821612e-09,0.8181824174705006,-5.764601548040829e-09,0.060605855536255825,0.0019016525855343077,0.8790376281304838
0.001321095191297784,755.9477253320749,871431.7480937404,0.6914143784116238,4.078646287262843e-09,0.8193223526443927,-5.8989896515787904e-09,0.06022587701367409,0.0019145422847555282,0.8797656601150399
0.0013312825062529933,750.1553673266421,860852.5580855483,0.6923716456028527,4.179508870296936e-09,0.8204567091562189,-6.036510697124459e-09,0.05984775804191523,0.0019275301110206434,0.8804908449124536
0.0013415483782922646,744.4073339292903,850405.495559963,0.6933242114791047,4.282828499069075e-09,0.8215854946348403,-6.177237721839028e-09,0.05947149607794858,0.0019406168329437704,0.8812131703004065
0.0013518934131900814,738.7032859567578,840088.8488333244,0.6942720826912359,4.388664282327721e-09,0.8227087169614861,-6.321245465572997e-09,0.059097088494619,0.0019538032249700795,0.8819326244989892
0.0013623182213922148,733.0428868212998,829900.9293600897,0.6952152661003609,4.497076736967123e-09,0.8238263842665409,-6.46861041056036e-09,0.05872453258171744,0.001967090067421253,0.882649196165296
0.0013728234180517451,727.4258025108277,819840.0714061924,0.6961537687751449,4.608127821335941e-09,0.824938504926335,-6.619410822038166e-09,0.058353825547051236,0.0019804781465413406,0.8833628743880428
0.0013834096230653594,721.8517015691995,809904.6317271895,0.6970875979890941,4.721880969329868e-09,0.8260450875599352,-6.773726789813021e-09,0.05798496451751371,0.0019939682545429323,0.8840736486822071
0.0013940774611099363,716.3202550766586,800092.9892511189,0.698016761217851,4.838401125286791e-09,0.8271461410259374,-6.931640270796692e-09,0.057617946540152704,0.0020075611896537096,0.8847815089836882
0.0014048275616793996,710.8311366304282,790403.5447660113,0.69894126613649,4.957754779703081e-09,0.8282416744192646,-7.0932351325331614e-09,0.057252768583238745,0.0020212577561633505,0.885486445643988
0.0014156605591218684,705.3840223254493,780834.7206119687,0.6998611206168179,5.080010005790561e-09,0.8293316970679657,-7.2585971977405765e-09,0.0568894275373314,0.0020350587644707963,0.8861884494249164
0.0014265770926770885,699.9785907352671,771384.9603777512,0.7007763327246765,5.205236496893655e-09,0.8304162185300206,-7.427814289891517e-09,0.056527920216344445,0.0020489650311318916,0.8868875114933223
0.0014375778065141523,694.6145228930643,762052.7286018031,0.7016869107172502,5.333505604787007e-09,0.831495248590149,-7.600976279855863e-09,0.05616824335860952,0.0020629773789073687,0.887583623415842
0.0014486633497695115,689.2915022728395,752836.5104776499,0.7025928630403783,5.464890378874181e-09,0.832568797256625,-7.778175133631036e-09,0.055810393627937785,0.0020770966368112423,0.8882767771536763
0.0014598343765852802,684.0092147707294,743734.8115636013,0.7034941983258707,5.599465606308582e-09,0.8336368747580981,-7.959504961184964e-09,0.05545436761467983,0.002091323640159538,0.8889669650573961
0.0014710915461478343,678.7673486864746,734746.1574966967,0.7043909253888306,5.737307853058222e-09,0.8346994915404186,-8.145062066437672e-09,0.05510016183678336,0.0021056592306194217,0.889654179861766
0.0014824355227267148,673.5655947050243,725869.0937108224,0.7052830532249836,5.878495505936573e-09,0.8357566582634732,-8.334944998408192e-09,0.054747772740848244,0.0021201042562587,0.8903384146805986
0.001493866975713817,668.4036458782873,717102.1851589545,0.7061705910080113,6.0231088156218885e-09,0.8368083857980259,-8.529254603553619e-09,0.054397196703179586,0.002134659571595701,0.8910196630016377
0.0015053865796628956,663.2811976070174,708444.0160394443,0.7070535480868922,6.171229940688532e-09,0.837854685222567,-8.72809407932856e-09,0.054048430030837744,0.002149326037649554,0.8916979186814638
0.001516995014329368,658.1979476228399,699893.1895263015,0.7079319339832518,6.3229429926737786e-09,0.8388955678201716,-8.931569028993068e-09,0.053701468962685475,0.002164104521990826,0.8923731759404285
0.0015286929647104256,653.1535959704153,691448.327503407,0.7088057583887176,6.478334082204492e-09,0.8399310450753669,-9.139787517698323e-09,0.05335630967043224,0.002178995898792591,0.8930454293576204
0.001540481121085455,648.1478449897388,683108.070302602,0.709675031162284,6.637491366208479e-09,0.8409611286710089,-9.352860129879828e-09,0.05301294825967518,0.002194001048881856,0.8937146738658572
0.0015523601790567684,643.1803992985773,674871.0764455893,0.710539762327685,6.800505096235967e-09,0.8419858304851688,-9.570900027988542e-09,0.0526713807709369,0.002209120859791406,0.894380904746707
0.0015643308395906553,638.2509657750364,666736.0223895917,0.7113999620707755,6.967467667917331e-09,0.843005162588031,-9.794023012591354e-09,0.05233160318069941,0.002224356225812038,0.895044117625539
0.0015763938090587388,633.3592535402672,658701.6022767182,0.712255640736923,7.138473671583429e-09,0.8440191372388006,-1.0022347583872367e-08,0.05199361140243488,0.0022397080480452036,0.8957043084666073
0.0015885497992796612,628.5049739412997,650766.5276869697,0.7131068088284072,7.313619944076171e-09,0.8450277668826232,-1.025599500456821e-08,0.05165740128763234,0.002255177234456062,0.8963614735681597
0.001600799527561087,623.6878405340107,642929.5273948382,0.7139534770018308,7.49300562177696e-09,0.8460310641475165,-1.0495089364370422e-08,0.051322968626820335,0.002270764699926915,0.8970156095575823
0.001613143716742031,618.9075690662204,635189.3471294446,0.7147956560655411,7.676732194881658e-09,0.8470290418413144,-1.073975764582923e-08,0.05099030915058558,0.0022864713663111012,0.8976667133865736
0.0016255830952355097,614.1638774609199,627544.7493381607,0.7156333569770604,7.864903562951257e-09,0.8480217129486228,-1.0990129791793726e-08,0.05065941853058763,0.0023022981624872575,0.8983147823263492
0.0016381183970715265,609.4564857996257,619994.5129536638,0.71646659084053,8.057626091768208e-09,0.8490090906277896,-1.1246338774424263e-08,0.05033029238056863,0.00231824602441403,0.8989598139628808
0.0016507503619403825,604.785116305863,612537.4331643718,0.7172953689041625,8.25500867152893e-09,0.8499911882078875,-1.1508520665813666e-08,0.05000292625735924,0.002334315895185192,0.8996018061921671
0.0016634797352363313,600.1494933287718,605172.3211882073,0.7181197025577096,8.457162776403998e-09,0.8509680191857112,-1.177681471025497e-08,0.04967731566187925,0.0023505087250851914,0.9002407572155352
0.0016763072681015546,595.549343326845,597898.0040496484,0.7189396033299378,8.664202525497693e-09,0.8519395972227878,-1.2051363398193603e-08,0.04935345604013403,0.002366825471645134,0.9008766655349757
0.0016892337174704915,590.9843948517849,590713.3243600033,0.7197550828861199,8.876244745240198e-09,0.8529059361424035,-1.2332312541903896e-08,0.0490313427842058,0.002383267099699166,0.9015095299485137
0.0017022598461145038,586.4543785324854,583617.1401008735,0.7205661530255373,9.093409033245633e-09,0.8538670499266443,-1.261981135292966e-08,0.04871097123323983,0.0023998345814413478,0.902139349545613
0.0017153864226868846,581.9590270591372,576608.3244107495,0.7213728256789959,9.31581782367044e-09,0.8548229527134511,-1.2914012521330134e-08,0.04839233667442584,0.0024165288964828947,0.90276612370261
0.0017286142217682167,577.4980751674541,569685.7653746974,0.7221751129063543,9.543596454107258e-09,0.8557736587936927,-1.3215072296773368e-08,0.04807543434397381,0.0024333510319099307,0.903389852078186
0.001741944023912077,573.0712596230211,562848.3658170879,0.7229730268940668,9.776873234050223e-09,0.8567191826082526,-1.3523150571520067e-08,0.047760259428084824,0.002450301982341626,0.9040105346088737
0.0017553766156911026,568.6783192057585,556095.0430973187,0.72376657995274,1.0015779514968693e-08,0.8576595387451337,-1.3838410965342203e-08,0.04744680706391608,0.0024673827499888173,0.9046281715045975
0.001768912789743396,564.3189946945113,549424.7289084968,0.7245557845147017,1.0260449762026673e-08,0.8585947419365787,-1.416102091242091e-08,0.04713507234054077,0.002484594344713078,0.9052427632442477
0.0017825533448193034,559.9930288517506,542836.3690790216,0.7253406531315865,1.0511021627487017e-08,0.8595248070562075,-1.4491151750270597e-08,0.046825050299902,0.002501937784086212,0.9058543105712903
0.0017962990858285466,555.7001664083951,536328.9233770372,0.7261211984719341,1.0767636025839525e-08,0.8604497491161726,-1.4828978810735912e-08,0.04651673593776111,0.002519414093450258,0.906462814489415
0.0018101508238877195,551.440154048748,529901.3653177046,0.7268974333188037,1.103043721069343e-08,0.8613695832643307,-1.5174681513110136e-08,0.04621012420464015,0.002537024305977896,0.9070682762582147
0.001824109376368151,547.2127403955491,523552.6819732558,0.7276693705674021,1.1299572853475608e-08,0.8622843247814335,-1.5528443459424378e-08,0.04590521000675838,0.0025547694627333735,0.9076706973889039
0.0018381755669441364,543.0176759951411,517281.8737857849,0.7284370232227276,1.1575194123976821e-08,0.863193989078335,-1.5890452531958284e-08,0.04560198820696284,0.0025726506127338594,0.9082700796400702
0.0018523502256415408,538.854713302751,511087.9543827383,0.7292004043972308,1.185745577278923e-08,0.8640985916932188,-1.6260900993023844e-08,0.04530045362565274,0.00259066881301129,0.9088664250134648
0.0018666341888867826,534.7236066678801,504969.95039505913,0.7299595273084873,1.2146516215679677e-08,0.8649981482888421,-1.6639985587075704e-08,0.04500060104169769,0.0026088251286746898,0.9094597357498272
0.0018810282995561816,530.6241123198117,498926.90127795597,0.7307144052768907,1.2442537619943615e-08,0.8658926746498005,-1.70279076452015e-08,0.04470242519334973,0.0026271206329729607,0.9100500143247477
0.0018955334070257018,526.555988353225,492957.859134244,0.7314650517233583,1.2745685992786692e-08,0.8667821866798091,-1.742487319204852e-08,0.04440592077914898,0.0026455564073581766,0.9106372634445644
0.0019101503672210697,522.5189947139203,487061.8885402295,0.7322114801670546,1.305613127178103e-08,0.8676667003990062,-1.7831093055242965e-08,0.04411108245882293,0.0026641335415493266,0.9112214860422986
0.0019248800426682822,518.5128931846542,481238.0663740975,0.7329537042231306,1.3374047417444951e-08,0.8685462319412732,-1.8246782977360048e-08,0.043817904854179045,0.002682853133596599,0.9118026852736268
0.0019397233025445029,514.537447371083,475485.48164676345,0.7336917376004802,1.3699612507995864e-08,0.8694207975515766,-1.8672163730504427e-08,0.04352638254999112,0.002701716289946112,0.9123808645128877
0.0019546810227293486,510.59242268781327,469803.2353351552,0.7344255940995129,1.4033008836327189e-08,0.870290413583328,-1.9107461233561773e-08,0.043236510094878916,0.0027207241255051717,0.9129560273491277
0.0019697540858565807,506.67758634455794,464190.4402178845,0.7351552876099432,1.437442300926157e-08,0.8711550964957651,-1.955290667218402e-08,0.04294828200218095,0.002739877763708022,0.9135281775821853
0.001984943381366179,502.7927073324021,458646.22071328096,0.7358808321085979,1.4724046049133205e-08,0.8720148628513535,-2.0008736621571278e-08,0.04266169275082082,0.0027591783365820983,0.9140973192188087
0.0020002498055568317,498.9375564101699,453169.7127197429,0.736602241657239,1.508207349775448e-08,0.8728697293132063,-2.047519317211664e-08,0.042376736786166574,0.0027786269848148037,0.9146634564688118
0.0020156742616388237,495.11190609089783,447760.0634583782,0.7373195304004067,1.5448705522822282e-08,0.873719712642528,-2.0952524057979828e-08,0.04209340852088329,0.002798224857820766,0.915226593741268
0.002031217659787334,491.3155306284108,442416.4313178978,0.738032712563276,1.5824147026821256e-08,0.8745648296960755,-2.1440982788658293e-08,0.04181170233577874,0.0028179731138096627,0.9157867356407405
0.0020468809171961424,487.54820600400126,437137.9857017302,0.7387418024495345,1.620860775848247e-08,0.8754050974236427,-2.1940828783625572e-08,0.04153161258064207,0.002837872919854517,0.916343886963551
0.002062664958131753,483.8097099132107,431923.90687732294,0.7394468144392754,1.6602302426857273e-08,0.8762405328655632,-2.2452327510108367e-08,0.041253133575075644,0.0028579254519605496,0.9168980526940835
0.0020785707139879374,480.09982175271006,426773.38582759595,0.7401477629869105,1.7005450818067875e-08,0.8770711531502381,-2.2975750624075882e-08,0.04097625960931953,0.0028781318951345497,0.9174492380011272
0.0020945991233406866,476.4183226072849,421685.6241045238,0.740844662619098,1.7418277914796536e-08,0.87789697549168,-2.351137611451536e-08,0.040700984945069414,0.002898493443454777,0.9179974482342563
0.0021107511320036013,472.7649952369154,416659.8336848029,0.741537527932692,1.7841014018578535e-08,0.8787180171870833,-2.40594884510717e-08,0.040427303816286904,0.002919011300141419,0.9185426889202465
0.0021270276930837016,469.1396240639583,411695.23682758247,0.7422263735927067,1.8273894874963718e-08,0.8795342956144119,-2.4620378735128618e-08,0.040155210430002856,0.0029396866776275465,0.9190849657595274
0.002143429767037668,465.5419951604257,406791.0659342239,0.7429112143303017,1.871716180161422e-08,0.8803458282300115,-2.5194344854411975e-08,0.03988469896711371,0.0029605207976306763,0.9196242846226746
0.0021599583217285175,461.97189623536116,401946.5634100602,0.7435920649407842,1.9171061819406865e-08,0.881152632566242,-2.5781691641197307e-08,0.03961576358317023,0.002981514891224828,0.9201606515469372
0.002176614332482714,458.4291166223136,397160.9815281262,0.7442689402816275,1.9635847786610708e-08,0.8819547262291308,-2.638273103420561e-08,0.03934839840915938,0.003002670198913166,0.9206940727328036
0.002193398782147722,454.9134472669054,392433.5822948285,0.7449418552705127,2.0111778536211633e-08,0.8827521268960502,-2.6997782244273242e-08,0.039082597552278525,0.003023987970701193,0.9212245545406026
0.002210312661150007,451.42468071449605,387763.6373175266,0.7456108248833851,2.059911901645796e-08,0.8835448523134157,-2.7627171923884413e-08,0.03881835509670276,0.003045469466170497,0.9217521034871423
0.0022273569675534707,447.9626110979419,383150.4276740025,0.7462758641525296,2.1098140434701586e-08,0.8843329202944047,-2.8271234340655182e-08,0.03855566510434456,0.00306711595455309,0.9222767262423861
0.0022445327071183513,444.52703412544713,378593.2437837811,0.7469369881646656,2.160912040461304e-08,0.8851163487166998,-2.8930311554862546e-08,0.03829452161560624,0.0030889287148062683,0.9227984296261668
0.002261840893360571,441.1177470685093,374091.38528128195,0.7475942120590611,2.213234309684844e-08,0.8858951555202524,-2.9604753601111867e-08,0.03803491865012503,0.0031109090356881237,0.9233172206049336
0.0022792825476115417,437.73454874995605,369644.1608907721,0.7482475510256635,2.2668099393249535e-08,0.8866693587050701,-3.029491867423945e-08,0.03777685020751077,0.0031330582158335474,0.9238331062885392
0.0022968586990784324,434.3772395320746,365250.8883030944,0.7488970203032511,2.321668704465949e-08,0.8874389763290234,-3.1001173319549075e-08,0.037520310268076174,0.0031553775638309004,0.9243460939270628
0.0023145703849048985,431.04562130483157,360910.8940541442,0.7495426351776016,2.3778410832438892e-08,0.8882040265056775,-3.172389262748333e-08,0.037265292793559744,0.0031778683982992095,0.9248561909076685
0.002332418650232292,427.73949747418084,356623.5134050673,0.750184410979681,2.4353582733769025e-08,0.8889645274021458,-3.24634604328336e-08,0.03701179172784108,0.0032005320479659913,0.9253634047515005
0.002350404548261319,424.4586729504658,352388.0902241607,0.7508223630838503,2.4942522090830076e-08,0.8897204972369642,-3.322026951859349e-08,0.03675980099764914,0.003223369851745675,0.9258677431106141
0.0023685291403142,421.20295413690536,348203.97687043995,0.7514565069060916,2.5545555783946125e-08,0.8904719542779891,-3.399472182456523e-08,0.03650931451326258,0.0032463831588185896,0.926369213764943
0.002386793495897289,417.97214891817066,344070.53407885827,0.7520868579022517,2.6163018408788916e-08,0.8912189168403171,-3.4787228660828966e-08,0.036260326169203064,0.003269573328710626,0.926867824619304
0.0024051986927641888,414.76606664904847,339987.1308471478,0.7527134315663071,2.6795252457735738e-08,0.8919614032842276,-3.559821092618868e-08,0.03601282984492085,0.0032929417313734308,0.9273635837004344
0.0024237458169793454,411.5845181431918,335953.144324261,0.7533362434286451,2.744260850547843e-08,0.8926994320131468,-3.6428099331710545e-08,0.03576681940547303,0.0033164897472652945,0.927856499154069
0.0024424359629821356,408.42731566195584,331967.9597003885,0.7539553090543657,2.8105445398983156e-08,0.8934330214716354,-3.727733462947266e-08,0.03552228870219434,0.0033402187674325986,0.9283465792420491
0.002461270233651445,405.29427290332063,328030.9700985301,0.7545706440416006,2.8784130451902506e-08,0.8941621901433965,-3.8146367846647326e-08,0.035279231573360555,0.003364130193591924,0.9288338323394687
0.0024802497403707585,402.18520499089567,324141.57646759396,0.7551822640198536,2.9479039643544705e-08,0.8948869565493088,-3.9035660525041046e-08,0.0350376418448442,0.0033882254382127806,0.929318266931854
0.0024993756030937254,399.0999284630132,320299.1874770078,0.7557901846483568,3.019055782250525e-08,0.8956073392454791,-3.9945684966217674e-08,0.034797513330763225,0.0034125059246009684,0.929799891612382
0.002518648950410257,396.03826126190086,316503.2194128113,0.7563944216144478,3.0919078915071695e-08,0.8963233568213186,-4.087692448233712e-08,0.034558839834121884,0.003436973086982599,0.93027871507913
0.0025380709196131204,393.000022722939,312753.09607521474,0.7569949906319648,3.166500613851203e-08,0.8970350278976423,-4.182987365284124e-08,0.03432161514744437,0.0034616283705887134,0.9307547461323598
0.0025576426567650483,389.98503356399976,309048.248677599,0.7575919074396605,3.242875221936142e-08,0.8977423711247882,-4.280503858712385e-08,0.03408583305340096,0.003486473231740629,0.9312279936718401
0.0025773653167663678,386.9931158748683,305388.11574693705,0.7581851877996354,3.321073961682415e-08,0.8984454051807611,-4.380293719332428e-08,0.03385148732542682,0.003511509137935861,0.9316984666942024
0.0025972400634231437,384.0240931067447,301772.1430256158,0.7587748474957877,3.4011400751410175e-08,0.8991441487693967,-4.482409945338703e-08,0.03361857172833343,0.0035367375679347564,0.932166174290325
0.002617268069515867,381.0777900618245,298199.7833746358,0.7593609023322854,3.4831178238929644e-08,0.8998386206185499,-4.5869067704534454e-08,0.03338708001891237,0.003562160011847778,0.9326311256427579
0.002637450516868641,378.1540328829628,294670.4966781749,0.7599433681320535,3.5670525129968934e-08,0.9005288394783025,-4.69383969273001e-08,0.0331570059465323,0.0035877779712234522,0.9330933300231812
0.002657788596418931,375.252649043414,291183.749749487,0.7605222607352822,3.652990515497852e-08,0.9012148241191956,-4.8032655040278015e-08,0.03292834325372799,0.003613592959137017,0.9335527967898923
0.002678283508287837,372.3734673366511,287739.0162381227,0.7610975959979516,3.7409792975102445e-08,0.9018965933304812,-4.9152423201742914e-08,0.03270108567678231,0.0036396065002797014,0.9340095353853296
0.002698936461850909,369.51631786626353,284335.776538451,0.7616693897903776,3.831067443888437e-08,0.9025741659183989,-5.02982961183019e-08,0.032475226946301027,0.003665820131048764,0.9344635553336307
0.002719748675809514,366.6810320359314,280973.51769946184,0.7622376579957736,3.923304684498732e-08,0.9032475607044724,-5.147088236074178e-08,0.03225076078778007,0.0036922353996381514,0.9349148662382218
