a,z,Gamma,H,rho_A,rho_B,Omega_A,Omega_B,w_dark,w_B_eff,D,f
0.00021891905745497053,4566.898343915033,2.151766180367893e-07,17922119.358587403,25952831936.683464,-3575.8585893930203,0.3670504972728236,-5.0573312254174516e-08,1.3778300151634675e-07,-0.4794310732180781,0.00045558579263226646,0.7466068399122
0.00022060720029485232,4531.943615001917,2.175676903331348e-07,17678354.00268343,25361586262.959644,-3533.2168980759675,0.36864857032479753,-5.135780327847366e-08,1.3931373825232108e-07,-0.47942985051182196,0.00045820525559005237,0.746088470902996
0.00022230836085133164,4497.256368633604,2.19985332555053e-07,17438030.664433476,24783810080.182854,-3491.0836049296995,0.37024823034170595,-5.215370528253451e-08,1.4086147712535795e-07,-0.4794286130556983,0.00046083798533207626,0.7455931064669212
0.00022402263950747022,4462.834557965085,2.2242983995122744e-07,17201099.212005213,24219196532.520798,-3449.452648546708,0.37184943242289126,-5.296117102024392e-08,1.4242640688794255e-07,-0.4794273606716942,0.0004634841189294978,0.7451204657128521
0.00022575013742040845,4428.676151814369,2.2490151105118354e-07,16967510.259754118,23667445754.792004,-3408.3180397870156,0.3734521314900069,-5.3780355089504635e-08,1.440087183858629e-07,-0.479426093179647,0.00046614379448558493,0.7446702709798914
0.00022749095652733784,4394.7791345425585,2.2740064770175015e-07,16737215.15697658,23128264713.206944,-3367.673860916483,0.37505628229196714,-5.461141395212073e-08,1.4560860458137746e-07,-0.4794248103972182,0.0004688171511424278,0.744242247768768
0.00022924519955151305,4361.14150593497,2.2992755510391773e-07,16510165.976834377,22601367049.739388,-3327.5142647555467,0.3766618394099336,-5.545450595388075e-08,1.472262605766317e-07,-0.4794235121398651,0.0004715043290877125,0.7438361246751913
0.0002310129700083161,4327.761281083056,2.3248254185011385e-07,16286315.505446218,22086472930.04131,-3287.833473837961,0.3782687572623462,-5.6309791344846564e-08,1.488618836373389e-07,-0.47942219822081766,0.0004742054695615398,0.7434516333251008
0.00023279437221136357,4294.636490267295,2.350659199618878e-07,16065617.231145168,21583308894.823803,-3248.625779579665,0.3798769901099925,-5.717743229984595e-08,1.50515673216717e-07,-0.4794208684510485,0.00047692071486330726,0.743088508311763
0.00023458951127866077,4261.765178840987,2.3767800492801365e-07,15848025.333898894,21091607714.62371,-3209.8855414575587,0.3814864920611135,-5.805759293917242e-08,1.521878309796899e-07,-0.4794195226392469,0.0004796502083586384,0.7427464871346618
0.00023639849313880737,4229.145407114861,2.4031911574302274e-07,15633494.67488976,20611108247.877766,-3171.607186197978,0.38309721707655203,-5.8950439349497175e-08,1.538785608273584e-07,-0.47941816059179154,0.00048239409448637557,0.7424253101401393
0.00023822142453724495,4196.775250242676,2.4298957494615515e-07,15421980.786253573,20141555302.231716,-3133.7852069749806,0.3847091189749311,-5.985613960499043e-08,1.555880689217352e-07,-0.4794167821127212,0.0004851525187656233,0.7421247204637336
0.00024005841304255908,4164.652798107574,2.4568970866075407e-07,15213439.860973079,19682699499.007267,-3096.4141626180494,0.38632215143787285,-6.077486378866058e-08,1.573165637107582e-07,-0.4794153870037079,0.00048792562780284926,0.741844463974168
0.00024190956705282354,4132.776155209435,2.484198466340879e-07,15007828.742925381,19234297140.75841,-3059.4886768293813,0.387936268015246,-6.170678401390726e-08,1.590642559535729e-07,-0.47941397506402716,0.0004907135692990484,0.7415842892189541
0.0002437749958019996,4101.143440552968,2.51180322277624e-07,14805104.917079456,18796110081.843445,-3023.003437410377,0.3895514221304512,-6.265207444629731e-08,1.6083135874609878e-07,-0.47941254609052975,0.0004935164920569561,0.7413439473715535
