wavelength,flux
4104.800000000115,1.8781361246109007
4105.600000000115,1.8762590265274048
4106.400000000115,1.8494486761093138
4107.200000000115,1.8300003290176394
4108.0000000001155,1.8367695665359498
4108.800000000116,1.8365570020675661
4109.600000000116,1.8625974702835086
4110.400000000116,1.8755277061462403
4111.200000000116,1.9030747985839844
4112.000000000116,1.9164671277999878
4112.800000000117,1.9550156831741332
4113.600000000117,1.915290036201477
4114.400000000117,1.9437547016143801
4115.200000000117,1.9738482236862183
4116.000000000117,1.9930044603347778
4116.8000000001175,1.9974135208129884
4117.600000000118,1.9901484441757202
4118.400000000118,1.9868399810791018
4119.200000000118,1.9482613897323608
4120.000000000118,1.9177893328666686
4120.800000000118,1.8947889351844787
4121.600000000119,1.8697806358337403
4122.400000000119,1.7939955472946165
4123.200000000119,1.8042324113845827
4124.000000000119,1.796345181465149
4124.800000000119,1.7881212997436524
4125.6000000001195,1.7294063258171084
4126.40000000012,1.7071079277992247
4127.20000000012,1.6913258242607117
4128.00000000012,1.6883687233924867
4128.80000000012,1.693917396068573
4129.60000000012,1.7308012652397156
4130.400000000121,1.7734974551200866
4131.200000000121,1.759687774181366
4132.000000000121,1.7457582402229308
4132.800000000121,1.7505245327949526
4133.600000000121,1.780074007511139
4134.4000000001215,1.822857773303986
4135.200000000122,1.8355394196510315
4136.000000000122,1.8040538239479067
4136.800000000122,1.7346263277530674
4137.600000000122,1.6729880750179291
4138.400000000122,1.621355026960373
4139.200000000123,1.6315678822994233
4140.000000000123,1.677596060037613
4140.800000000123,1.6934593784809113
4141.600000000123,1.7412412679195404
4142.400000000123,1.7722597205638886
4143.2000000001235,1.7575120151042938
4144.000000000124,1.7331668078899383
4144.800000000124,1.7509292352199555
4145.600000000124,1.7994152224063873
4146.400000000124,1.8068326818943024
4147.200000000124,1.8058517849445344
4148.000000000125,1.8234544813632967
4148.800000000125,1.801003805398941
4149.600000000125,1.7463096153736115
4150.400000000125,1.709780274629593
4151.200000000125,1.6888914120197298
4152.0000000001255,1.6699953043460845
4152.800000000126,1.6252244818210602
4153.600000000126,1.5996880257129669
4154.400000000126,1.5079953610897063
4155.200000000126,1.4777074229717255
4156.000000000126,1.4682330358028413
4156.800000000127,1.5586178016662595
4157.600000000127,1.664619948863983
4158.400000000127,1.7506797337532043
4159.200000000127,1.771285035610199
4160.000000000127,1.7538428807258604
4160.8000000001275,1.7278893780708313
4161.600000000128,1.701801097393036
4162.400000000128,1.6933801054954531
4163.200000000128,1.6762294125556945
4164.000000000128,1.665426743030548
4164.800000000128,1.6349860978126527
4165.600000000129,1.618697826862335
4166.400000000129,1.6305254435539245
4167.200000000129,1.6526178240776064
4168.000000000129,1.6533830428123475
4168.800000000129,1.6647165465354918
4169.6000000001295,1.6973928570747376
4170.40000000013,1.702699682712555
4171.20000000013,1.6942335438728333
4172.00000000013,1.650240993499756
4172.80000000013,1.6278051900863648
4173.60000000013,1.574218007326126
4174.400000000131,1.6033867633342744
4175.200000000131,1.6123048150539399
4176.000000000131,1.6386987531185149
4176.800000000131,1.6010462701320647
4177.600000000131,1.5585226905345917
4178.4000000001315,1.5048324048519133
4179.200000000132,1.476217097043991
4180.000000000132,1.4861609208583832
4180.800000000132,1.493450883626938
4181.600000000132,1.5179088199138644
4182.400000000132,1.5465520560741426
4183.200000000133,1.5836937081813813
4184.000000000133,1.5858911645412446
4184.800000000133,1.5647808492183684
4185.600000000133,1.5601613652706146
4186.400000000133,1.5278409802913666
