# S8 summary table
model,D_ratio,sigma8,S8,dS8_vs_LCDM
ΛCDM,1.0,0.81,0.8300030120427276,0.0
CP1 hand-tanh V2,0.8120011570422638,0.6577209372042337,0.6739634061272588,-0.15603960591546884
CP3 density-driven,0.8155979847354194,0.6606343676356898,0.6769487839463767,-0.15305422809635094

# fsigma8(z) curves
z,ΛCDM,CP1 hand-tanh V2,CP3 density-driven
0.3110527254853257,0.47343951729947004,0.3841880367716044,0.38592233270312215
0.31219925119730507,0.4734926228212278,0.3842308563854888,0.3859653820177861
0.3133477839556038,0.47354511092782353,0.3842731740925131,0.3860079272783584
0.31449832903497943,0.4735969799448065,0.38431498853145557,0.3860499671177406
0.31565089172868976,0.4736482281971242,0.3843562983405447,0.38609150016830107
0.316805477348574,0.47369885400913664,0.3843971021574776,0.38613252506189294
0.3179620912251331,0.47374885570463604,0.3844373986194378,0.38617304042986916
0.3191207387076138,0.47379823160686396,0.3844771863631133,0.3862130449030587
0.3202814251640884,0.47384698003852915,0.3845164640247154,0.3862525371007978
0.3214441559815404,0.47389509932182566,0.384555230239996,0.38629151564593256
0.32260893656594614,0.4739425877784514,0.38459348364426627,0.38632997917011314
0.3237757723423589,0.47398944372962515,0.38463122287031487,0.38636792630444666
0.32494466875499417,0.4740356654962378,0.3846684465392536,0.38640535567951917
0.3261156312673119,0.47408125140364077,0.3847051532846554,0.38644226592541564
0.32728866536210455,0.47412619977370896,0.38474134174236524,0.38647865567174217
0.32846377654158077,0.47417050892514534,0.38477701054775293,0.38651452354764654
0.32964097032745165,0.4742141771763128,0.38481215833573523,0.38654986818183906
0.3308202522610182,0.4742572028452508,0.3848467837407965,0.38658468820261427
0.33200162790325716,0.4742995842496936,0.38488088539701026,0.38661898223787156
0.33318510283490843,0.47434131970708815,0.38491446193806056,0.38665274891513585
0.3343706826565638,0.47438240753461175,0.38494751199726285,0.38668598686157973
0.335558372988755,0.47442284604919127,0.3849800342075855,0.3867186947040428
0.3367481794720424,0.47446263356752083,0.3850120272016705,0.38675087106905426
0.3379401077671038,0.47450176840608044,0.3850434896118555,0.38678251458285245
0.33913416355482506,0.47454024888115487,0.3850744200701938,0.3868136238714065
0.34033035253638966,0.4745780733088521,0.3851048172084764,0.3868441975604378
0.34152868043337015,0.47461524000512295,0.3851346796582527,0.38687423427543904
0.3427291529878187,0.4746517472857798,0.3851640060508512,0.38690373264169703
0.34393177596235924,0.4746875934665153,0.38519279501740145,0.3869326912843124
0.3451365551402792,0.4747227768629229,0.38522104518885425,0.3869611088282207
0.3463434963256229,0.4747572957905156,0.38524875519600316,0.38698898389821296
0.34755260534328425,0.47479114856474564,0.3852759236695051,0.38701631511895745
0.34876388803910063,0.4748243335010243,0.38530254923990165,0.3870431011150187
0.34997735027994703,0.4748568489147426,0.3853286305376396,0.3870693405108798
0.35119299795383063,0.47488869312129056,0.3853541661930925,0.38709503193096256
0.3524108369699863,0.474919864436077,0.3853791548365808,0.3871201739996478
0.35363087325897236,0.47495036117455103,0.3854035950983933,0.3871447653412965
0.354853112772767,0.47498018165222167,0.38542748560880774,0.38716880458027036
0.35607756148486414,0.4750093241846792,0.3854508249981116,0.3871922903402848
0.3573042253903722,0.4750377870876151,0.38547361189662327,0.38721522123141344
0.35853311050611025,0.4750655686768429,0.38549584493471234,0.3872375958742538
0.3597642228707081,0.47509266726832,0.38551752274282064,0.3872594128958162
0.360997568544704,0.47511908117816826,0.38553864394337783,0.3872806709230729
0.3622331536106447,0.47514480872269493,0.38555920715705116,0.38730136858298286
0.36347098417318535,0.4751698482184147,0.38557921101684506,0.3873215045025159
0.3647110663591895,0.4751941979820703,0.38559865415587125,0.387341077308676
0.3659534063178307,0.47521785633065544,0.3856175352072875,0.3873600856285266
0.3671980102206944,0.4752408215814352,0.38563585280432117,0.38737852808921336
0.3684448842618795,0.4752630920519685,0.38565360558029393,0.3873964033179889
0.3696940346581019,0.4752846660601305,0.3856707921686456,0.3874137099422364
0.37094546764879666,0.4753055419241337,0.3856874112029574,0.3874304465894935
0.37219918949622266,0.475325717962551,0.3857034613169767,0.3874466118874765
0.3734552064855672,0.47534519249434354,0.38571894114464034,0.38746220446410357
0.37471352492505106,0.4753639638412801,0.3857338493200988,0.38747722294751896
0.3759741511460333,0.47538203032480214,0.3857481844777396,0.38749166596611667
0.377237091503118,0.47539939026470146,0.3857619452522117,0.3875055321485641
0.3785023523742612,0.4754160419812675,0.38577513027844795,0.3875188201238259
0.37976994016087806,0.4754319837953105,0.38578773819169027,0.38753152852118705
0.38103986128795087,0.4754472140281822,0.38579976762751245,0.3875436559702773
0.3823121222041379,0.47546173100179917,0.3858112172218437,0.387555201101094
0.3835867293818811,0.4754755330386656,0.3858220856109925,0.38756616254402604
0.38486368931751813,0.4754886184618953,0.3858323714316702,0.3875765389298772
0.3861430085313913,0.47550098559523507,0.385842073321014,0.3875863288898895
0.3874246935679584,0.47551263276308686,0.38585118991661094,0.3875955310557667
0.3887087509959051,0.4755235582905312,0.38585971985652123,0.3876041440596981
0.3899951874082572,0.4755337605033504,0.3858676617793012,0.38761216653438096
0.39128400942249186,0.47554323772805196,0.38587501432402727,0.3876195971130448
0.39257522368065345,0.4755519882918912,0.3858817761303186,0.3876264344294737
0.39386883684946583,0.4755600105228958,0.38588794583836095,0.38763267711803046
0.3951648556204481,0.4755673027498884,0.38589352208892974,0.3876383238115694
0.3964632867100295,0.475573863302511,0.38589850352341293,0.38764337312964237
0.39776413685966516,0.47557969051124876,0.38590288878383444,0.3876478237073164
0.3990674128359535,0.4755847827074534,0.3859066765113553,0.3876516741840272
0.40037312143075354,0.4755891382233676,0.38590986533189736,0.3876549231997568
0.40168126946130167,0.4755927553921497,0.38591245388691675,0.3876575693950607
0.40299186377033247,0.47559563254789755,0.3859144408240433,0.3876596114110941
0.40430491122619516,0.4755977680256725,0.3859158247914921,0.3876610478896394
0.4056204187229766,0.4755991601615239,0.3859166044380908,0.38766187747313213
0.4069383931806194,0.47559980729251544,0.3859167784133063,0.38766209880468794
0.408258841545045,0.4755997077567473,0.38591634536727215,0.38766171052812887
0.4095817707882752,0.47559885989338285,0.3859153039508161,0.38766071128801033
0.41090718790855374,0.47559726204267294,0.38591365281548623,0.38765909972964674
0.4122350999304718,0.475594912545981,0.3859113906135786,0.38765687449913894
0.4135655139050902,0.4755918097458083,0.3859085159981636,0.38765403424339934
0.41489843691006567,0.4755879519858187,0.38590502762311346,0.3876505776101793
0.416233876049775,0.47558333761086485,0.38590092414312827,0.38764650324809447
0.41757183845544255,0.4755779649670132,0.38589620421376336,0.3876418098066518
0.41891233128526584,0.47557183240156986,0.38589086649145593,0.38763649593627464
0.42025536172454436,0.4755649382631052,0.385884909633551,0.38763056028832954
0.4216009369858076,0.4755572809014813,0.3858783322983288,0.3876240015151523
0.4229490643089442,0.47554885866787633,0.38587113314503063,0.3876168182700732
0.4242997509613311,0.4755396699148113,0.3858633108338858,0.38760900920744384
0.42565300423796515,0.47552971299617647,0.3858548640261378,0.38760057298266226
0.4270088314615941,0.4755189862675962,0.38584579138407066,0.3875915082521987
0.4283672399828482,0.4755074880861826,0.3858360915710351,0.38758181367362216
0.4297282371803737,0.47549521681000995,0.3858257632514747,0.38757148790562507
0.43109183046096633,0.4754821707986284,0.3858148050909528,0.3875605296080494
0.43245802725970495,0.47546834841309304,0.3858032157561775,0.38754893744191243
0.4338268350400878,0.4754537480159898,0.38579099391502847,0.3875367100694318
0.43519826129416783,0.4754383679714632,0.38577813823658275,0.3875238461540511
0.4365723135426889,0.47542220664524204,0.38576464739114047,0.38751034435620446
0.4379489993352246,0.47540526240466613,0.38575052005025107,0.3874962033263884
0.4393283262503145,0.47538753361871405,0.38573575488673906,0.3874814217327749
0.4407103018956058,0.4753690186580287,0.38572035057085846,0.3874659982464676
0.4420949339079907,0.475349715894946,0.38570430577047915,0.38744993153977547
0.44348222995374886,0.4753296237035202,0.3856876191635839,0.3874332202862422
0.444872197728688,0.4753087404595528,0.38567028942974957,0.3874158631606748
0.446264844958286,0.47528706454061825,0.38565231524987315,0.3873978588391721
0.4476601793978352,0.4752645943260926,0.38563369530619973,0.3873792059991544
0.44905820883258496,0.47524132819718007,0.38561442828234915,0.38735990331939113
0.4504589410778874,0.47521726453694163,0.3855945128633446,0.38733994948003
0.45186238397934253,0.47519240173032085,0.38557394773563947,0.38731934316262545
0.4532685454129455,0.4751667381641737,0.3855527315871449,0.38729808305016694
0.45467743328523236,0.47514027222729455,0.3855308631072569,0.3872761678271075
0.4560890555334298,0.47511300231044523,0.3855083409868842,0.38725359617939176
0.45750342012560385,0.47508492680638226,0.38548516391847465,0.3872303667944847
0.45892053506080943,0.47505604410988556,0.38546133059604304,0.3872064783613989
0.4603404083692413,0.4750263526177852,0.3854368397151979,0.38718192957072367
0.4617630481123851,0.47499585072899153,0.38541168997316805,0.3871567191146524
0.4631884623831719,0.4749645368445216,0.38538588006883034,0.3871308456870107
0.46461665930612916,0.47493240936752884,0.38535940870273616,0.3871043079832841
0.4660476470375372,0.47489946670332994,0.3853322745771377,0.3870771047006461
0.4674814337655828,0.4748657072594351,0.3853044763960159,0.38704923453798573
0.4689180277105165,0.47483112944557554,0.38527601286510565,0.38702069619593527
0.4703574371248087,0.47479573167373146,0.3852468826919233,0.3869914883768975
0.4717996702933094,0.47475951235816233,0.38521708458579335,0.38696160978507405
0.47324473553340485,0.47472246991543454,0.38518661725787406,0.3869310591264917
0.47469264119517995,0.4746846027644503,0.3851554794211844,0.38689983510903075
0.47614339566157615,0.47464590932647677,0.38512366979063056,0.3868679364424514
0.47759700734855626,0.47460638802517474,0.3850911870830316,0.38683536183842193
0.47905348470526476,0.474566037286628,0.38505803001714606,0.38680211001054504
0.4805128362141933,0.4745248555393722,0.385024197313698,0.3867681796661993
0.48197507039134413,0.4744828412144236,0.38498968769540315,0.38673356950759485
0.4834401957863965,0.4744399927436538,0.38495449988616487,0.38669827825676356
0.48490822098287256,0.4743963085599228,0.3849186325913679,0.38666230463815765
0.48637915459830583,0.4743517871022873,0.3848820845333698,0.3866256473781304
0.4878530052844092,0.4743064268124899,0.38484485444684846,0.3865883052049676
0.48932978172724484,0.4742602261348715,0.3848069410683842,0.38655027684891813
0.4908094926473954,0.4742131835164017,0.3847683431364902,0.3865115610422253
0.49229214680013356,0.47416529740671026,0.38472905939164465,0.38647215651915756
0.49377775297559734,0.4741165662581164,0.3846890885763209,0.3864320620160388
0.49526631999896265,0.4740669885256599,0.38464842943501953,0.38639127627128006
0.49675785673061745,0.47401656266713177,0.3846070807142989,0.3863497980254087
0.498252372066339,0.47396528714310454,0.38456504116280565,0.3863076260210995
0.4997498749374687,0.47391316041696313,0.38452230953130623,0.3862647590032058
0.5012503743110923,0.4738601809549357,0.38447888457271684,0.38622119571878794
0.5027538791902171,0.47380634722612414,0.3844347650421341,0.386176934917145
0.5042603986139529,0.47375165770253497,0.3843899496968666,0.3861319753498446
0.5057699416576931,0.47369611085910984,0.3843444372964635,0.38608631577075186
0.507282517433296,0.4736397051737571,0.38429822660274604,0.3860399549360607
0.5087981350892699,0.4735824391273817,0.3842513163798378,0.38599289160432243
0.5103168038109556,0.47352431120391714,0.38420370539419446,0.3859451245364762
0.5118385328207133,0.47346531989035523,0.3841553924146332,0.3858966524958787
0.5133633313781099,0.47340546367677827,0.38410637621236393,0.3858474742483324
0.5148912087801034,0.473344741056389,0.38405665556101815,0.38579758856211704
0.5164221743612363,0.4732831505255428,0.3840062292366787,0.3857469942080167
0.5179562374938229,0.47322069058377714,0.3839550960179101,0.385695689959351
0.5194934075881412,0.47315735973384393,0.38390325468578734,0.3856436745920029
0.5210336940926257,0.47309315648174044,0.38385070402392546,0.3855909468844484
0.5225771064940605,0.4730280793367401,0.3837974428185093,0.38553750561778494
0.5241236543177743,0.47296212681142363,0.3837434698583223,0.3854833495757608
0.5256733471278359,0.4728952974217105,0.3836887839347759,0.38542847754480397
0.5272261945272527,0.47282758968689015,0.3836333838419387,0.3853728883073341
0.5287822061581671,0.4727590021296528,0.3835772683765647,0.3853165806490987
0.5303413917020583,0.47268953327612095,0.38352043633812327,0.38525955336636203
0.5319037608799404,0.472619181655881,0.3834628865288271,0.38520180525809056
0.5334693234525667,0.4725479458020136,0.38340461775366114,0.3851433351259808
0.5350380892206328,0.4724758242511264,0.3833456288204114,0.38508414177449013
0.5366100680249792,0.4724028155433834,0.383285918539693,0.3850242240108672
0.5381852697467999,0.4723289182225386,0.3832254857249788,0.38496358064518243
0.539763704307846,0.4722541308359649,0.38316432919262766,0.38490221049035833
0.5413453816706375,0.47217845193468777,0.38310244775755686,0.384840112362199
0.5429303118386706,0.4721018800734149,0.38303984022415843,0.38477728507942144
0.5445185048566297,0.472024413809734,0.3829765054178348,0.38471372746368454
0.5461099708105992,0.4719460517032528,0.3829124421691317,0.3846494383396191
0.5477047198282761,0.47186679232008294,0.38284764931150683,0.38458441653485814
0.549302762079187,0.4717866342303453,0.38278212568136083,0.3845186608800659
0.5509041077749026,0.4717055760079809,0.3827158701180665,0.3844521702089675
0.5525087671692555,0.47162361623078153,0.38264888146399945,0.38438494335837853
0.5541167505585591,0.47154075348042207,0.3825811585645679,0.3843169791682349
0.5557280682818286,0.47145698634249295,0.382512700268242,0.3842482764816208
0.5573427307210008,0.4713723134065325,0.38244350542658384,0.384178834144799
0.5589607483011592,0.47128673326605797,0.38237357289427704,0.38410865100723923
0.5605821314907566,0.47120024451859904,0.38230290152915597,0.3840377259216474
0.5622068908018425,0.47111284576572915,0.3822314901922354,0.38396605774399417
0.5638350367902887,0.47102453561309704,0.38215933774773925,0.38389364533354375
0.5654665800560186,0.47093531267046035,0.38208644306313033,0.38382048755288256
0.5671015312432375,0.4708451755517161,0.38201280500913914,0.3837465832679477
0.5687399010406637,0.4707541228749343,0.38193842245979237,0.38367193134805544
0.5703817001817619,0.4706621532623884,0.3818632942924422,0.38359653066592864
0.5720269394449771,0.4705692653405884,0.3817874193877948,0.3835203800977263
0.57367562965397,0.47047545774031274,0.3817107966299389,0.3834434785230711
0.5753277816778555,0.47038072909664036,0.3816334249063745,0.38336582482465675
0.5769834064314412,0.470285078048982,0.3815553031080408,0.38328741787022347
0.5786425148754673,0.47018850324111305,0.3814764301293451,0.3832082565423684
0.580305118016849,0.47009100332120546,0.38139680486819044,0.3831283397383076
0.581971226908919,0.469992576941859,0.38131642622600376,0.3830476663586582
0.5836408526516741,0.469893222760134,0.3812352931077639,0.38296623530747104
0.5853140063920199,0.46979293943758277,0.38115340442202933,0.3828840454922633
0.5869906993240201,0.46969172564028183,0.3810707590809665,0.3828010958240505
0.5886709426891463,0.4695895800388637,0.3809873560003766,0.38271738521737964
0.5903547477765272,0.4694865013085487,0.38090319409972334,0.38263291259036053
0.5920421259232038,0.4693824881291766,0.38081827230216075,0.3825476768646981
0.5937330885143834,0.4692775391852391,0.38073258953456013,0.3824616769657237
0.5954276469836943,0.46917165316591114,0.3806461447275374,0.38237491182242783
0.5971258128134451,0.46906482876504285,0.38055893681547986,0.3822873803674914
0.5988275975348831,0.46895706467888787,0.3804709647365736,0.38219908153731597
0.6005330127284552,0.4688483596098209,0.3803822274328303,0.3821100142720573
0.6022420700240712,0.4687387122665424,0.3802927238501141,0.3820201775156543
0.6039547811013679,0.4686281213625621,0.38020245293597565,0.3819295702158616
0.6056711576899758,0.46851658561623194,0.38011141364168743,0.3818381913242802
0.6073912115697855,0.46840410375077873,0.3800196049252965,0.38174603979638744
0.6091149545712176,0.4682906744943378,0.3799270257487931,0.38165311459156864
0.6108423985754952,0.46817629657998466,0.3798336750781302,0.3815594146731471
0.6125735555149154,0.46806096874576847,0.37973955188324904,0.38146493900841466
0.6143084373731249,0.4679446897347447,0.3796446551381074,0.3813696865686621
0.6160470561853959,0.4678274582950075,0.37954898382070507,0.38127365632920884
0.6177894240389048,0.46770927317972216,0.3794525369131097,0.38117684726943324
0.619535553073012,0.4675901331471584,0.37935531340148476,0.38107925837280265
0.6212854554795446,0.46747003696072176,0.37925731227611315,0.38098088862690266
0.6230391435030793,0.46734898338898706,0.3791585325314258,0.3808817370234671
0.6247966294412284,0.4672269712057295,0.3790589731660255,0.38078180255840727
0.6265579256449265,0.46710399918995843,0.3789586331827142,0.38068108423184144
0.6283230445187213,0.466980066125948,0.37885751158851777,0.3805795810481236
0.630091998521064,0.4668551708032711,0.3787556073947118,0.38047729201587344
0.6318648001646017,0.46672931201682966,0.3786529196168479,0.38037421614800454
0.6336414620164736,0.4666024885668878,0.37854944727477763,0.38027035246175284
0.6354219966986079,0.4664746992591038,0.3784451893926792,0.38016569997870664
0.6372064168880192,0.46634594290456105,0.37834014499908203,0.380060257724834
0.638994735317111,0.4662162183198016,0.3782343131268916,0.379954024730511
0.6407869647739786,0.466085524326856,0.3781276928131813,0.37984700001920707
0.6425831181027122,0.46595385975327663,0.3780202830980755,0.37973918261521566
0.6443832082037062,0.4658212234321682,0.37791208302780405,0.37963057156491886
0.646187248033965,0.4656876142022203,0.3778030916534188,0.37952116591924145
0.6479952506074165,0.46555303090773803,0.37769330803043044,0.379410964733527
0.6498072289952244,0.4654174723986743,0.37758273121883446,0.37929996706756824
0.6516231963261023,0.4652809375306605,0.37747136028313877,0.3791881719856381
0.653443165786632,0.46514342516503837,0.37735919429239,0.37907557855651886
0.655267150621581,0.4650049341678465,0.3772462323202001,0.3789621858535331
0.6570951641342258,0.46486546340823437,0.37713247344477263,0.37884799295457305
0.658927219686674,0.4647250117651295,0.37701791674892854,0.3787329989421306
0.6607633307001906,0.46458357812366163,0.37690256132013206,0.3786172029033267
0.662603510655525,0.4644411613747823,0.37678640625051685,0.3785006039299412
0.6644477730932414,0.4642977604152956,0.3766694506369115,0.3783832011184413
0.6662961316140508,0.46415337414789254,0.37655169358086477,0.3782649935700122
0.6681485998791454,0.4640080014811825,0.3764331341886707,0.37814598039058456
0.6700051916105356,0.4638616413297258,0.3763137715713936,0.37802616069086425
0.6718659205913875,0.4637142926140656,0.3761936048448937,0.37790553358636103
0.673730800666366,0.46356595426076064,0.37607263312985056,0.3777840981974162
0.6755998457419756,0.46341662520241705,0.37595085555178914,0.3776618536492327
0.6774730697869082,0.4632663043777196,0.37582827124110263,0.377538799071902
0.679350486832391,0.46311499073146467,0.3757048793330777,0.37741493360043266
0.6812321109725348,0.46296268321459094,0.3755806789663979,0.3772902563747783
0.6831179563646899,0.4628093807842113,0.3754556692847211,0.3771647665398659
0.6850080372297973,0.46265508240364434,0.37532984943877146,0.3770384632456223
0.6869023678527499,0.4624997870424458,0.3752032185842032,0.3769113456470031
0.68880096258275,0.4623434936764393,0.3750757758816212,0.3767834129040193
0.6907038358336726,0.4621862012877483,0.374947520496608,0.3766546641817644
0.6926110020844296,0.46202790886482586,0.3748184515997504,0.3765250986504421
0.6945224758793374,0.4618686154024869,0.37468856836666575,0.3763947154853931
0.6964382718284865,0.461708319901938,0.374557869978028,0.3762635138671211
0.6983584046081142,0.46154702137080855,0.3744263556195938,0.3761314929813207
0.7002828889609785,0.46138471882318083,0.37429402448222726,0.37599865201890287
0.7022117396967362,0.46122141127962074,0.37416087576192597,0.3758649901760222
0.7041449716923218,0.46105709776720805,0.37402690865984606,0.3757305066541021
0.7060825998923312,0.4608917773195669,0.37389212238232566,0.3755952006598619
0.7080246393094065,0.4607254489768949,0.37375651614091104,0.3754590714053419
0.7099711050246229,0.46055811178599426,0.3736200891523797,0.3753221181062909
0.71192201218788,0.4603897648003007,0.37348284063876436,0.37518433997977574
0.7138773760182937,0.4602204070799137,0.3733447698273772,0.37504573625418286
0.7158372118045937,0.46005003769159364,0.3732058759508325,0.3749063061638711
0.7178015349055209,0.45987865570496,0.3730661582470704,0.37476604894860954
0.7197703607502282,0.4597062601981994,0.3729256159593797,0.3746249638536042
0.7217437048386854,0.4595328502591818,0.3727842483358801,0.37448305012952315
0.7237215827420858,0.45935842498253127,0.37264205462680405,0.37434030703252236
0.7257040101032546,0.45918298346965547,0.3724990340917089,0.3741967338242709
0.7276910026370627,0.4590065248287784,0.37235518599643314,0.37405232977197683
0.7296825761308419,0.45882904817496994,0.37221050961217406,0.3739070941484117
0.7316787464448022,0.4586505526301778,0.37206500421551614,0.37376102623193547
0.7336795295124534,0.4584710373232569,0.37191866908845733,0.3736141253065217
0.735684941341028,0.45829050139000094,0.37177150351843574,0.3734663906617825
0.7376949980119101,0.4581089439731714,0.37162350679835504,0.37331782159299187
0.7397097156810633,0.45792636422252825,0.37147467822661107,0.37316841740111145
0.7417291105794648,0.4577427612948602,0.3713250171071164,0.3730181773928138
0.7437531990135406,0.4575581343540135,0.37117452274932483,0.3728671008805067
0.7457819973656046,0.4573724825709219,0.37102319446825655,0.37271518718235724
0.7478155220943004,0.4571858051236361,0.37087103158452134,0.3725624356223153
0.749853789735047,0.4569981011973534,0.37071803342434245,0.3724088455301376
0.7518968169004865,0.45680936998444555,0.3705641993195798,0.3722544162414103
0.7539446202809355,0.45661961068448875,0.3704095286077521,0.3720991470975736
0.7559972166448388,0.45642882250429156,0.3702540206320606,0.3719430374459432
0.7580546228392289,0.45623700465792394,0.37009767474140914,0.37178608663973484
0.7601168557901856,0.4560441563667452,0.3699404902904272,0.37162829403802755
0.7621839325033004,0.455850276859433,0.36978246663949016,0.3714696590042601
0.764255870064144,0.45565536537201,0.3696236031547405,0.37131018090900525
0.7663326856387374,0.45545942114787286,0.36946389920439765,0.3711498591296484
0.7684143964740249,0.45526244343781946,0.36930335416246995,0.3709886930495621
0.7705010198983526,0.4550644315000766,0.3691419674140388,0.3708266820581295
0.7725925733219496,0.45486538460032655,0.36897973834989095,0.3706638255507674
0.7746890742374104,0.4546653020117359,0.36881666636652677,0.3705001229289477
0.7767905402201847,0.4544641830149804,0.3686527508661885,0.37033557360022046
0.778896988929066,0.4542620268982735,0.36848799125688714,0.3701701769782366
0.7810084381066895,0.45405883295739236,0.3683223869524287,0.3700039324827685
0.7831249055800271,0.4538546004938538,0.3681559373724396,0.3698368395397339
0.7852464092608913,0.4536493288108853,0.36798864194239234,0.3696688975812159
0.7873729671464396,0.45344301722745806,0.36782050009362893,0.36950010604548533
0.7895045973196828,0.4532356650711798,0.36765151126338563,0.3693304643770224
0.791641317949999,0.45302727167726026,0.36748167489481587,0.36915997202653755
0.7937831472936492,0.45281783638854034,0.3673109904370123,0.36898862845099245
0.7959301036942963,0.45260735855552087,0.3671394573450295,0.36881643311362206
0.7980822055835313,0.45239583753639195,0.3669670750799044,0.36864338548395387
0.8002394714813967,0.45218327269706104,0.36679384310867763,0.36846948503783
0.8024019199969219,0.45196966341118155,0.3666197609044137,0.36829473125742646
0.8045695698286561,0.4517550090601804,0.3664448279462199,0.3681191236312746
0.8067424397652077,0.4515393090332868,0.3662690437192658,0.3679426616542805
0.8089205486857873,0.4513225627275589,0.36609240771480134,0.3677653448277458
0.8111039155607536,0.4511047695479114,0.3659149194290124,0.36758717265938634
0.8132925594521656,0.4508859289071426,0.36573657835689527,0.3674081446633535
0.815486499514336,0.45066604022596146,0.3655573840081987,0.36722826036019623
0.8176857549943917,0.4504451029330138,0.3653773359007334,0.36704751927689044
0.8198903452328341,0.450223116464909,0.36519643355825254,0.36686592094702897
0.822100289664109,0.4500000802662459,0.3650146765104795,0.3666834649107186
0.8243156078171743,0.4497759937896387,0.364832064293135,0.3665001507145959
0.8265363193160784,0.4495508564957423,0.3646485964479639,0.3663159779118452
0.8287624438805388,0.449324667853278,0.3644642725227594,0.36613094606221763
0.8309940013265238,0.44909742733905905,0.36427909207138814,0.36594505473204975
0.833231011566844,0.4488691344380143,0.3640930546538134,0.36575830349428184
0.8354734946117406,0.4486397886432138,0.36390615983611746,0.36557069192847624
0.8377214705694853,0.44840938945589304,0.36371840719052356,0.3653822196208353
0.8399749596469801,0.44817793638547704,0.3635297962954157,0.3651928861642188
0.8422339821503626,0.4479454289496036,0.3633403267353597,0.3650026911581624
0.8444985584856164,0.44771186667414836,0.36314999810112064,0.36481163420889506
0.8467687091591845,0.4474772490932469,0.3629588099896823,0.3646197149293566
0.8490444547785896,0.4472415757493185,0.3627667620042632,0.3644269329392144
0.8513258160530572,0.44700484619308917,0.3625738537543332,0.3642332878648809
0.8536128137941437,0.446767059983586,0.3623800848556289,0.3640387793395307
0.8559054689163692,0.446528216677172,0.3621854549301684,0.36384340700311707
0.8582038024378544,0.4462883158424288,0.3619899636062643,0.3636471705023889
0.8605078354809643,0.44604735706603,0.3617936105103913,0.3634500694909066
0.8628175892729544,0.4458053399428928,0.36159639527508125,0.36325210362905946
0.8651330851466226,0.4455622640762082,0.36139831755097596,0.3630532725840808
0.8674543445409661,0.4453181290774673,0.36119937699475324,0.3628535760300646
0.8697813890018438,0.44507293456648955,0.3609995732691048,0.36265301364798064
0.8721142401826405,0.4448266801714499,0.36079890604276654,0.36245158512587117
0.8744529198449418,0.444579365528906,0.3605973749905456,0.36224929016023194
0.8767974498592088,0.444330990283824,0.360394979793347,0.3620461284529087
0.8791478522054601,0.44408155408960537,0.3601917201381985,0.3618420997122011
0.881504148973959,0.4438310566081119,0.359987595718274,0.36163720365338575
0.8838663623659051,0.44357949750969167,0.3597826062329162,0.3614314399987306
0.8862345146941317,0.4433268764732037,0.3595767513876572,0.3612248084775088
0.8886086283838095,0.44307319318604266,0.3593700308942374,0.36101730882601235
0.8909887259731526,0.44281844734416326,0.3591624444706248,0.3608089407875663
0.8933748301141331,0.4425626386521036,0.3589539918410307,0.3605997041125419
0.8957669635731984,0.44230576682300976,0.358744672735926,0.36038959855836994
0.8981651492319966,0.4420478315786578,0.35853448689205497,0.36017862388955485
0.9005694100881056,0.44178883264947744,0.3583234340524483,0.3599667798776865
0.9029797692557684,0.44152876977457367,0.35811151396643487,0.35975406630145396
0.9053962499666335,0.44126764270174984,0.3578987263896515,0.3595404829466583
0.9078188755705003,0.44100545118752854,0.35768507108405284,0.359326029606225
0.9102476695360737,0.4407421949971732,0.35747054781720244,0.35911070608021656
0.9126826554517198,0.4404778739047092,0.3572551563583446,0.3588945121758448
0.9151238570262303,0.44021248769294485,0.3570388964884972,0.3586774477074827
0.9175712980895927,0.43994603615349087,0.3568217679962629,0.35845951249667757
0.9200250025937631,0.4396785190867808,0.35660377067644844,0.35824070637216127
0.922484994613451,0.4394099363020908,0.356384904330074,0.3580210291698635
0.9249512983469048,0.4391402876175586,0.3561651687643827,0.35780048073292237
0.9274239381167049,0.4388695728602022,0.3559445637928471,0.3575790609116961
0.9299029383705644,0.43859779186593895,0.3557230892351755,0.3573567695637746
0.9323883236821344,0.43832494447891973,0.3555007449173166,0.3571336065539902
0.9348801187518152,0.4380510305495099,0.3552775306714617,0.356909571757124
0.9373783484075757,0.4377760499404816,0.3550534463360476,0.3566846650551064
0.9398830376057778,0.43750000252409815,0.35482849175575576,0.3564588863337486
0.942394211432007,0.4372228881815702,0.3546026667815119,0.35623223548620087
0.9449118951019102,0.43694470680307124,0.35437597127048365,0.35600471241296433
0.9474361139620386,0.4366654582877573,0.3541484050860766,0.3557763170219013
0.9499668934907008,0.4363851425437844,0.353919968096845,0.355547049228242
0.9525042592988178,0.4361037594883235,0.3536906601746968,0.3553169089545936
0.9550482371307871,0.43582130904757926,0.35346048120265106,0.3550858961309475
0.9575988528653556,0.4355377911568052,0.35322943107030524,0.3548540106946878
0.9601561325164927,0.4352532057603195,0.3529975096732619,0.35462125259059857
0.96272010223428,0.43496755281152094,0.3527647169131338,0.35438762177087174
0.9652907883057986,0.43468083227290377,0.35253105269754664,0.35415311819511397
0.96786821715603,0.43439304411607244,0.35229651694014014,0.35391774183035424
0.9704524153487597,0.43410418832175546,0.35206110956056663,0.3536814926510513
0.9730434095874907,0.4338142648798209,0.3518248304844888,0.35344437063910056
