# fsig8(z): model curves and approximate RSD data
z,fsig8_LCDM,fsig8_QFUDS_ceff2_3e-5,fsig8_QFUDS_ceff2_1
1.191973244147157,0.4086852122512438,0.3728319991063752,0.3328984848192464
1.1974916387959866,0.4080461488062723,0.3722415250167877,0.3323757852833871
1.203010033444816,0.40740723920722016,0.3716512634060014,0.3318532096144364
1.2085284280936455,0.40676850876168474,0.37106123649214223,0.3313307784366173
1.214046822742475,0.40612998231170966,0.3704714660813166,0.3308085119965104
1.2195652173913043,0.40549168423601545,0.3698819735666824,0.33028643017112125
1.2250836120401338,0.4048536384381282,0.369292779904516,0.32976455245101793
1.2306020066889631,0.4042158683720038,0.3687039056633106,0.3292428979595312
1.2361204013377927,0.4035783970541397,0.3681153710346697,0.32872148546347196
1.241638795986622,0.4029412470542608,0.36752719581310833,0.3282003333658227
1.2471571906354515,0.40230444050796965,0.3669393993974453,0.32767945970921425
1.252675585284281,0.40166799911368073,0.3663520008137185,0.32715888219560774
1.2581939799331103,0.40103194413159965,0.36576501871825595,0.3266386181874169
1.2637123745819399,0.4003962964137716,0.3651784713873839,0.3261186846966178
1.2692307692307692,0.39976107643291225,0.36459237672824113,0.3255990984061573
1.2747491638795987,0.3991263042823667,0.36400675228996976,0.3250798756798969
1.280267558528428,0.39849199964372894,0.36342161526015143,0.32456103255072477
1.2857859531772575,0.39785818180252863,0.3628369825076329,0.32404258473375147
1.291304347826087,0.3972248696725556,0.3622528705789925,0.3235245476397676
1.2968227424749164,0.39659208178904765,0.3616692956718021,0.3230069363653925
1.3023411371237459,0.39595983630078135,0.36108627363825135,0.322489765690481
1.3078595317725752,0.3953281509999825,0.3605038200103815,0.32197305010505245
1.3133779264214047,0.3946970433254397,0.3599219500030233,0.3214568038113334
1.318896321070234,0.39406653034472205,0.35934067850073065,0.3209410407057928
1.3244147157190636,0.3934366287811668,0.3587600200685639,0.3204257744134294
1.329933110367893,0.3928073550255023,0.3581799889715621,0.31991101829116136
1.3354515050167224,0.39217872511635943,0.3576005991796504,0.3193967853945882
1.340969899665552,0.3915507547588337,0.3570218643649154,0.31888308849924135
1.3464882943143812,0.390923459343189,0.35644379791600084,0.31836994012238856
1.3520066889632107,0.3902968539266871,0.35586641292300475,0.317857352513217
1.35752508361204,0.38967095324760515,0.3552897221835128,0.3173453376512052
1.3630434782608696,0.38904577173264965,0.3547137382223303,0.3168339072795003
1.3685618729096989,0.3884213234702708,0.3541384732779949,0.3163230729022992
1.3740802675585284,0.38779762226931513,0.3535639393263853,0.3158128457513609
1.379598662207358,0.387174681669669,0.35299014809179075,0.3153032368083517
1.3851170568561872,0.38655251491113624,0.352417111022976,0.31479425679784834
1.3906354515050168,0.3859311349333769,0.35184483930016913,0.3142859162064762
1.396153846153846,0.38531055440603146,0.35127334385203957,0.31377822529837557
1.4016722408026756,0.38469078571572035,0.3507026353384064,0.31327119410200627
1.407190635451505,0.384071840961777,0.35013272416626573,0.3127648324400145
1.4127090301003344,0.38345373198727556,0.34956362052328876,0.3122591499255401
1.418227424749164,0.38283647036547896,0.34899533436531616,0.3117541559255419
1.4237458193979933,0.3822200673961231,0.34842787538576564,0.3112498595422466
1.4292642140468228,0.38160453413621404,0.3478612530542231,0.3107462696699739
1.434782608695652,0.38098988138402,0.34729547660491683,0.31024339500346987
1.4403010033444816,0.38037611967867957,0.34673055499034205,0.3097412440197039
1.445819397993311,0.37976325932961374,0.34616649695623347,0.30923982500751357
1.4513377926421405,0.3791513103968238,0.34560331106730585,0.30873914605681674
1.45685618729097,0.3785402826958916,0.34504100566231766,0.308239215049384
1.4623745819397993,0.3779301858252848,0.3444795888680212,0.3077400396709961
1.4678929765886288,0.3773210291438106,0.3439190685712085,0.30724162738080885
1.4734113712374581,0.37671282177400944,0.3433594524426745,0.30674398544698306
1.4789297658862877,0.3761055726178056,0.3428007479185479,0.3062471209635875
1.484448160535117,0.3754992903261301,0.3422429621085966,0.3057510408219744
1.4899665551839465,0.37489398337118324,0.3416861020523701,0.3052557517124141
1.4954849498327758,0.3742896600512624,0.34113017470878415,0.3047612601341461
1.5010033444816053,0.37368632842782734,0.3405751867439663,0.304267572391184
1.5065217391304349,0.3730839963671445,0.3400211446176776,0.30377469462541373
1.5120401337792642,0.37248267153832526,0.3394680545805828,0.30328263280584156
1.5175585284280937,0.3718823613965399,0.33891592256937103,0.3027913926744529
1.523076923076923,0.37128307321709175,0.33836475428320084,0.30230097979529336
1.5285953177257525,0.37068481407682596,0.3378145552100833,0.30181139955091263
1.5341137123745818,0.37008759085725584,0.3372653308619729,0.3013226571708749
1.5396321070234114,0.3694914102698968,0.33671708665340916,0.3008347577225602
1.5451505016722409,0.36889627882898,0.336169827655606,0.30034770603336663
1.5506688963210702,0.3683022028740879,0.33562355870404587,0.2998615067299393
1.5561872909698997,0.3677091885775582,0.33507828443356674,0.2993761642781748
1.561705685618729,0.36711724192183703,0.3345340092842829,0.2988916830626595
1.5672240802675586,0.36652636873329925,0.3339907374877646,0.2984080672808895
1.5727424749163879,0.3659365746675162,0.3334484730218961,0.29792532085304
1.5782608695652174,0.36534786520726953,0.3329072196341729,0.2974434474111764
1.583779264214047,0.3647602456895551,0.33236698089245104,0.29696245041936487
