a,z,w_tanh,"phi_fast relax, low barrier","w_eff_fast relax, low barrier",phi_slow relax (lag),w_eff_slow relax (lag),phi_high barrier (supercool),w_eff_high barrier (supercool)
0.001472597442943184,678.0722099865701,-1.9628794313275577e-06,9.999999999999998e-05,-9.999999999999998e-05,9.999999999999998e-05,-9.999999999999998e-05,9.999999999999998e-05,-9.999999999999998e-05
0.0014776949611144297,675.7296541674829,-1.9632797039204064e-06,9.999999999999998e-05,-9.999999999999998e-05,9.999999999999998e-05,-9.999999999999998e-05,9.999999999999998e-05,-9.999999999999998e-05
0.0014828101247675632,673.3951793266547,-1.9636814441170714e-06,9.999999999999998e-05,-9.999999999999998e-05,9.999999999999998e-05,-9.999999999999998e-05,9.999999999999998e-05,-9.999999999999998e-05
0.0014879429949838817,671.0687575876068,-1.96408465757969e-06,9.999999999999998e-05,-9.999999999999998e-05,9.999999999999998e-05,-9.999999999999998e-05,9.999999999999998e-05,-9.999999999999998e-05
0.0014930936330561238,668.7503611700225,-1.964489350025911e-06,9.999999999999998e-05,-9.999999999999998e-05,9.999999999999998e-05,-9.999999999999998e-05,9.999999999999998e-05,-9.999999999999998e-05
0.0014982621004891955,666.4399623894186,-1.9648955271733826e-06,9.999999999999998e-05,-9.999999999999998e-05,9.999999999999998e-05,-9.999999999999998e-05,9.999999999999998e-05,-9.999999999999998e-05
0.0015034484590009064,664.1375336568136,-1.965303194795265e-06,9.999999999999998e-05,-9.999999999999998e-05,9.999999999999998e-05,-9.999999999999998e-05,9.999999999999998e-05,-9.999999999999998e-05
0.0015086527705227117,661.8430474783963,-1.965712358553695e-06,9.999999999999998e-05,-9.999999999999998e-05,9.999999999999998e-05,-9.999999999999998e-05,9.999999999999998e-05,-9.999999999999998e-05
0.001513875097200442,659.5564764552017,-1.9661230243328554e-06,9.999999999999998e-05,-9.999999999999998e-05,9.999999999999998e-05,-9.999999999999998e-05,9.999999999999998e-05,-9.999999999999998e-05
0.0015191155013950558,657.2777932827792,-1.9665351979059054e-06,9.999999999999998e-05,-9.999999999999998e-05,9.999999999999998e-05,-9.999999999999998e-05,9.999999999999998e-05,-9.999999999999998e-05
0.0015243740456833748,655.0069707508707,-1.966948885101516e-06,9.999999999999998e-05,-9.999999999999998e-05,9.999999999999998e-05,-9.999999999999998e-05,9.999999999999998e-05,-9.999999999999998e-05
